customer_id,surname,credit_score,geography,gender,age,tenure,balance,product_count,has_creditcard,active_member,estimated_salary,complain,satisfaction_score,card_type,points_earned,churn
15592905,Babbage,726,Spain,Male,null,5,0.0,2,null,null,151058.28,null,null,null,null,null
15592928,K?,593,France,Female,null,4,0.0,1,null,null,11302.7,null,null,null,null,0
15592929,Zetticci,597,France,Male,null,1,0.0,2,null,null,179436.6,null,null,null,null,0
15592950,Tuan,699,France,Female,null,6,0.0,1,null,null,187800.86,null,null,null,null,1
15592956,Iweobiegbunam,682,France,Male,null,8,0.0,2,null,null,86764.41,null,null,null,null,0
15592983,Hsing,804,Germany,Male,null,2,110837.89,2,null,null,86472.84,null,null,null,null,0
15593324,Pinto,663,Germany,Female,null,1,102800.27,1,null,null,121506.94,null,null,null,null,1
15593348,Tuan,716,Spain,Female,null,5,0.0,2,null,null,138889.15,null,null,null,null,null
15593383,Hsueh,578,Spain,Female,null,8,64497.54,1,null,null,82978.54,null,null,null,null,null
15593412,Nwachinemelu,683,France,Female,null,6,121629.42,1,null,null,107499.87,null,null,null,null,1
15593421,Onyinyechukwuka,669,France,Male,null,2,0.0,2,null,null,183421.76,null,null,null,null,null
15593547,Chinonyelum,746,Germany,Male,null,7,132717.57,2,null,null,159844.02,null,null,null,null,0
15593585,Ts'ui,637,France,Female,null,9,0.0,1,null,null,62402.36,null,null,null,null,0
15593595,Frolova,591,France,Male,null,8,0.0,2,null,null,73949.62,null,null,null,null,0
15593617,Oluchukwu,747,Spain,Female,null,2,90727.98,1,null,null,94935.95,null,null,null,null,null
15593629,Uchechukwu,819,Spain,Male,null,6,0.0,2,null,null,676.48,null,null,null,null,0
15593630,Ch'ien,705,Germany,Female,null,1,137847.9,1,null,null,132419.28,null,null,null,null,1
15593691,Yefimova,833,France,Male,null,3,0.0,2,null,null,122518.72,null,null,null,null,0
15593761,Ikedinachukwu,721,Germany,Female,null,7,132694.18,2,null,null,99843.15,null,null,null,null,0
15593824,De Luca,613,France,Female,null,1,103060.02,1,null,null,121765.19,null,null,null,null,null
15593846,P'eng,678,France,Female,null,8,0.0,1,null,null,131768.76,null,null,null,null,null
15593852,Pinto,652,France,Male,null,4,0.0,2,null,null,92873.33,null,null,null,null,null
15593876,Tuan,673,France,Female,null,5,162278.61,1,null,null,176926.07,null,null,null,null,null
15593877,Hsiung,594,Spain,Female,null,5,0.0,1,null,null,160976.75,null,null,null,null,1
15593882,Maclean,585,Spain,Female,null,4,0.0,2,null,null,93832.53,null,null,null,null,0
15593895,Lin,474,Germany,Female,null,5,104719.56,1,null,null,143651.18,null,null,null,null,1
15593910,Mazzi,652,Germany,Male,null,3,132351.26,1,null,null,88659.44,null,null,null,null,null
15593946,P'eng,737,France,Male,null,9,0.0,1,null,null,165571.56,null,null,null,null,0
15593968,Toscani,642,France,Male,null,9,0.0,1,null,null,82336.73,null,null,null,null,null
15594044,Mistry,558,France,Female,null,6,0.0,1,null,null,151335.28,null,null,null,null,1
15594566,Wright,651,France,Male,null,4,0.0,1,null,null,121747.67,null,null,null,null,0
15594578,Nieves,669,Spain,Female,null,1,0.0,1,null,null,123949.13,null,null,null,null,null
15594579,Nkemakolam,586,Germany,Female,null,3,150358.97,1,null,null,90876.95,null,null,null,null,1
15594586,White,757,France,Female,null,5,133978.56,2,null,null,137822.28,null,null,null,null,0
15594591,Toscani,707,Germany,Male,null,10,111589.18,2,null,null,106645.65,null,null,null,null,null
15594598,T'ien,560,France,Male,null,1,0.0,2,null,null,104930.46,null,null,null,null,0
15594788,Chizuoke,595,Germany,Female,null,10,148962.18,1,null,null,168835.53,null,null,null,null,null
15594822,Nwabugwu,516,France,Male,null,4,121542.09,1,null,null,167553.08,null,null,null,null,0
15594857,Echezonachukwu,684,Germany,Male,null,2,91562.74,1,null,null,46879.51,null,null,null,null,0
15594880,Chidiebele,639,Germany,Female,null,7,106864.5,1,null,null,81290.15,null,null,null,null,null
15594939,Onyemere,579,France,Male,null,2,114450.74,1,null,null,172631.39,null,null,null,null,null
15594950,Tretiakova,681,Germany,Male,null,9,150835.93,1,null,null,123950.18,null,null,null,null,0
15595156,Chukwubuikem,490,France,Female,null,8,0.0,2,null,null,125240.8,null,null,null,null,1
15595427,Gboliwe,657,France,Female,null,7,0.0,2,null,null,85423.39,null,null,null,null,1
15595714,Fiorentino,715,France,Male,null,1,0.0,2,null,null,92277.47,null,null,null,null,0
15595720,Lo Duca,719,France,Female,null,0,0.0,2,null,null,81423.78,null,null,null,null,0
15595726,Calabrese,556,Germany,Male,null,10,138843.8,2,null,null,158325.87,null,null,null,null,0
15595735,McNeill,591,France,Male,null,5,0.0,2,null,null,140134.43,null,null,null,null,null
15595782,Milani,711,France,Female,null,9,108513.58,1,null,null,65675.48,null,null,null,null,null
15595792,Ebelechukwu,745,France,Male,null,9,0.0,2,null,null,112465.65,null,null,null,null,null
15595815,K?,613,France,Male,null,9,103763.46,1,null,null,88852.25,null,null,null,null,0
15595835,Hsing,687,France,Female,null,2,0.0,2,null,null,128882.49,null,null,null,null,null
15595858,Chinwendu,571,Germany,Female,null,4,112957.91,2,null,null,92868.88,null,null,null,null,0
15595863,Okwudiliolisa,682,Spain,Male,null,7,0.0,2,null,null,87800.62,null,null,null,null,0
15595961,Maitland,669,France,Male,null,4,125536.36,1,null,null,59595.65,null,null,null,null,0
15595984,Sun,561,Germany,Female,null,10,88822.31,1,null,null,103557.99,null,null,null,null,0
15596010,Lucchese,732,France,Female,null,1,135655.66,1,null,null,151903.6,null,null,null,null,null
15596024,Istomin,677,Spain,Male,null,5,0.0,2,null,null,53483.21,null,null,null,null,0
15596045,Y?,717,France,Male,null,1,115039.67,1,null,null,199808.3,null,null,null,null,null
15596097,Okwuoma,595,Spain,Male,null,10,0.0,2,null,null,172576.62,null,null,null,null,1
15596360,Bruno,549,Germany,Male,null,2,90371.09,1,null,null,145558.42,null,null,null,null,null
15596490,Ukaegbunam,524,Germany,Male,null,5,127122.62,3,null,null,77500.96,null,null,null,null,1
15596550,Hsueh,581,France,Female,null,2,0.0,2,null,null,102280.9,null,null,null,null,0
15596613,Y?an,752,France,Female,null,2,0.0,2,null,null,71284.8,null,null,null,null,0
15596817,T'ien,732,Germany,Male,null,6,129596.76,2,null,null,83064.03,null,null,null,null,0
15596840,Iadanza,578,Germany,Male,null,3,102930.32,2,null,null,142514.41,null,null,null,null,null
15596909,Palermo,611,France,Male,null,9,127331.46,2,null,null,96498.14,null,null,null,null,0
15596913,Genovese,668,Germany,Male,null,1,106258.7,1,null,null,163664.95,null,null,null,null,1
15596921,Ch'eng,714,Germany,Female,null,3,132403.56,2,null,null,9983.4,null,null,null,null,0
15597561,Rizzo,587,France,Female,null,9,0.0,2,null,null,162885.89,null,null,null,null,null
15597905,Hsia,732,France,Male,null,10,0.0,1,null,null,113410.63,null,null,null,null,0
15597910,Estep,721,France,Male,null,3,0.0,2,null,null,169303.51,null,null,null,null,0
15597987,Fyodorova,724,Spain,Male,null,1,98899.91,1,null,null,151336.96,null,null,null,null,0
15598035,Efremov,763,Spain,Female,null,9,0.0,1,null,null,64815.58,null,null,null,null,1
15598095,Ejimofor,699,Spain,Male,null,1,0.0,2,null,null,141430.31,null,null,null,null,null
15598560,Kao,681,France,Male,null,6,0.0,2,null,null,88974.75,null,null,null,null,0
15598848,Lucciano,705,Germany,Female,null,8,83968.53,1,null,null,186869.39,null,null,null,null,1
15598876,Shao,685,France,Male,null,9,161209.66,1,null,null,176782.25,null,null,null,null,0
15598878,Ozioma,750,France,Male,null,3,0.0,2,null,null,72970.78,null,null,null,null,null
15598891,Lucchese,675,Spain,Female,null,3,0.0,1,null,null,103902.02,null,null,null,null,1
15599068,Pinto,703,France,Male,null,1,0.0,2,null,null,173810.18,null,null,null,null,null
15599274,Onyekachi,678,France,Male,null,6,0.0,1,null,null,53994.64,null,null,null,null,null
15599532,Rizzo,675,Spain,Female,null,4,0.0,2,null,null,161559.19,null,null,null,null,null
15600351,Teng,586,Spain,Male,null,8,104817.45,2,null,null,112973.39,null,null,null,null,0
15600366,Chidimma,730,Spain,Male,null,9,0.0,2,null,null,64514.16,null,null,null,null,0
15600826,Ibezimako,567,France,Female,null,4,127559.5,1,null,null,123328.1,null,null,null,null,0
15600834,H?,486,France,Male,null,7,135889.68,1,null,null,102541.19,null,null,null,null,0
15600926,Pirozzi,728,Germany,Female,null,8,146042.92,2,null,null,79888.03,null,null,null,null,1
15601169,Chubb,583,France,Male,null,10,0.0,1,null,null,13018.96,null,null,null,null,0
15601188,Olisaemeka,589,Spain,Male,null,6,0.0,1,null,null,65413.43,null,null,null,null,0
15601354,Yobachi,571,France,Male,null,4,0.0,2,null,null,26318.89,null,null,null,null,0
15601684,Zuyev,773,France,Male,null,0,0.0,2,null,null,62449.41,null,null,null,null,null
15601797,Chidiegwu,553,Spain,Male,null,2,101713.84,1,null,null,52320.05,null,null,null,null,0
15602040,Yobachi,752,Germany,Male,null,3,115409.35,2,null,null,98899.23,null,null,null,null,null
15602066,H?,591,Spain,Female,null,1,172696.55,1,null,null,173883.98,null,null,null,null,null
15602324,Pisano,684,Spain,Female,null,8,0.0,2,null,null,94732.86,null,null,null,null,0
15602345,Pirozzi,671,Spain,Female,null,4,0.0,2,null,null,66548.84,null,null,null,null,null
15602365,P'eng,696,France,Male,null,9,144591.89,1,null,null,97959.83,null,null,null,null,0
15602498,Lappin,553,France,Male,null,1,135553.27,2,null,null,113581.05,null,null,null,null,0
15602526,Iloerika,751,Spain,Male,null,7,152532.62,1,null,null,100727.68,null,null,null,null,0
15602571,Raff,703,Germany,Female,null,8,141796.03,3,null,null,43846.31,null,null,null,null,null
15602574,Ch'iu,674,Germany,Female,null,6,136689.66,1,null,null,103726.71,null,null,null,null,0
15602741,Yobanna,707,France,Female,null,2,0.0,2,null,null,113046.81,null,null,null,null,0
15602756,Tsao,697,France,Female,null,4,118537.7,1,null,null,82647.41,null,null,null,null,1
15602843,Nnaemeka,558,Spain,Male,null,9,104940.29,1,null,null,177738.98,null,null,null,null,null
15603097,Okwudilichukwu,646,France,Male,null,9,0.0,2,null,null,125870.2,null,null,null,null,0
15603344,Hsueh,841,France,Male,null,7,94430.17,1,null,null,66446.97,null,null,null,null,0
15603372,Walker,593,Germany,Female,null,5,125785.23,2,null,null,129890.94,null,null,null,null,0
15603485,Smith,583,France,Male,null,8,0.0,2,null,null,140748.01,null,null,null,null,null
15603522,Hsu,579,France,Female,null,1,0.0,2,null,null,88307.61,null,null,null,null,null
15603525,Lai,597,France,Female,null,5,0.0,1,null,null,178267.07,null,null,null,null,1
15603544,Hsieh,590,Spain,Female,null,4,119278.01,1,null,null,53477.76,null,null,null,null,0
15603682,T'ang,754,France,Male,null,5,0.0,1,null,null,51554.58,null,null,null,null,null
15603694,Hsueh,731,France,Female,null,4,79340.97,2,null,null,133073.31,null,null,null,null,null
15603713,Lucciano,675,Germany,Male,null,7,93547.21,1,null,null,90106.78,null,null,null,null,null
15603731,Ohearn,756,Germany,Female,null,6,95286.42,1,null,null,71811.9,null,null,null,null,null
15603761,K'ung,621,France,Male,null,1,122265.9,2,null,null,143895.34,null,null,null,null,0
15603783,Chidiebere,597,France,Female,null,5,156773.78,1,null,null,26403.59,null,null,null,null,0
15603873,Lucciano,756,Germany,Female,null,3,103873.39,1,null,null,80410.68,null,null,null,null,null
15603915,Huddart,632,Germany,Male,null,5,145537.21,1,null,null,126775.78,null,null,null,null,null
15604043,Onwumelu,637,France,Male,null,3,0.0,2,null,null,123952.19,null,null,null,null,0
15604096,Shih,578,France,Female,null,8,0.0,2,null,null,123437.07,null,null,null,null,null
15604344,Houghton,718,Germany,Male,null,4,110929.96,2,null,null,124626.57,null,null,null,null,0
15604518,Toscani,585,Germany,Male,null,8,99847.54,2,null,null,92910.97,null,null,null,null,0
15604762,Yobachi,703,France,Male,null,6,0.0,2,null,null,53954.24,null,null,null,null,0
15604815,Hsueh,683,France,Male,null,8,0.0,2,null,null,106036.93,null,null,null,null,1
15604819,Hsiung,581,France,Male,null,7,99097.38,2,null,null,130110.41,null,null,null,null,0
15604834,Hargreaves,679,France,Female,null,7,0.0,2,null,null,62950.03,null,null,null,null,0
15604849,Fomin,633,France,Female,null,9,0.0,2,null,null,163683.0,null,null,null,null,null
15604886,White,642,France,Male,null,4,129490.33,1,null,null,187924.45,null,null,null,null,null
15604940,Hsia,644,Spain,Female,null,10,0.0,2,null,null,74838.66,null,null,null,null,0
15605039,Smith,546,Germany,Male,null,2,139810.34,1,null,null,143049.72,null,null,null,null,null
15605133,Ogochukwu,696,France,Male,null,6,135020.98,1,null,null,129957.09,null,null,null,null,null
15605423,Martin,850,France,Female,null,10,0.0,1,null,null,148087.62,null,null,null,null,1
15605429,Scott,684,France,Male,null,6,0.0,2,null,null,52797.8,null,null,null,null,0
15605532,Onyemauchechukwu,611,France,Male,null,2,118886.76,1,null,null,59659.92,null,null,null,null,0
15605631,Onyemauchechukwu,697,France,Female,null,3,0.0,2,null,null,166677.38,null,null,null,null,0
15605635,Nwabugwu,576,France,Female,null,4,0.0,2,null,null,102535.55,null,null,null,null,null
15605674,Obidimkpa,554,Spain,Female,null,3,123817.71,1,null,null,153363.38,null,null,null,null,null
15605914,Obiajulu,491,Spain,Male,null,4,0.0,1,null,null,171575.54,null,null,null,null,1
15605915,Yevseyev,561,France,Female,null,8,116114.92,1,null,null,115136.49,null,null,null,null,null
15605923,T'ao,598,Spain,Female,null,3,0.0,2,null,null,27509.52,null,null,null,null,null
15605924,Trevisan,758,France,Female,null,2,95252.86,2,null,null,184514.67,null,null,null,null,0
15605945,Tipton,529,France,Male,null,0,104947.72,1,null,null,62347.71,null,null,null,null,0
15606413,Hsueh,683,France,Female,null,2,0.0,1,null,null,180769.29,null,null,null,null,0
15606486,Yevdokimova,613,Spain,Female,null,2,0.0,2,null,null,51871.81,null,null,null,null,0
15606731,Cattaneo,703,Spain,Female,null,7,113680.53,1,null,null,73069.39,null,null,null,null,null
15606734,Zaitsev,715,Spain,Female,null,8,0.0,2,null,null,132760.6,null,null,null,null,null
15606842,Manna,666,Spain,Male,null,2,0.0,2,null,null,117505.54,null,null,null,null,0
15606877,Trevisani,700,France,Female,null,7,96941.0,1,null,null,90957.63,null,null,null,null,0
15607034,Rene,684,France,Female,null,8,0.0,2,null,null,145553.57,null,null,null,null,null
15607035,Onyemauchechukwu,743,France,Male,null,2,0.0,2,null,null,86946.6,null,null,null,null,null
15607095,Maclean,659,France,Male,null,1,0.0,2,null,null,131778.58,null,null,null,null,null
15607311,Nwachukwu,558,Germany,Female,null,7,132962.97,1,null,null,50560.43,null,null,null,null,null
15607490,Nwabugwu,627,Germany,Male,null,3,122289.16,1,null,null,81405.0,null,null,null,null,0
15607543,Liao,543,Germany,Female,null,5,146798.76,2,null,null,185599.71,null,null,null,null,null
15607718,Ndubueze,583,Germany,Male,null,1,118862.31,1,null,null,126517.91,null,null,null,null,null
15607731,Ts'ai,646,Spain,Male,null,1,0.0,2,null,null,157959.19,null,null,null,null,0
15607743,Okwudilichukwu,607,Germany,Male,null,2,116677.22,1,null,null,26500.29,null,null,null,null,0
15607787,Yobanna,705,France,Male,null,8,107587.9,1,null,null,96891.02,null,null,null,null,1
15607829,Chidimma,479,France,Female,null,5,0.0,2,null,null,93777.61,null,null,null,null,0
15608544,Munro,759,Germany,Male,null,4,101802.67,1,null,null,8693.8,null,null,null,null,0
15609530,Mollison,696,France,Male,null,3,0.0,2,null,null,121061.89,null,null,null,null,0
15609627,Iweobiegbunam,579,Spain,Male,null,1,167735.94,1,null,null,184936.77,null,null,null,null,0
15609634,Aksenov,677,France,Male,null,5,0.0,2,null,null,179565.57,null,null,null,null,0
15609751,Tsou,569,Germany,Male,null,7,144453.75,1,null,null,97985.4,null,null,null,null,null
15609825,Ch'ien,704,France,Male,null,6,134997.07,1,null,null,90876.85,null,null,null,null,null
15609872,Lo Duca,728,France,Female,null,1,97764.54,2,null,null,1375.44,null,null,null,null,0
15609897,Pirozzi,644,Spain,Female,null,7,0.0,2,null,null,160889.17,null,null,null,null,0
15609988,Hsia,586,France,Female,null,2,0.0,2,null,null,92357.88,null,null,null,null,null
15609995,Martin,632,Spain,Male,null,5,0.0,2,null,null,49326.03,null,null,null,null,null
15610136,Lucchese,540,Spain,Male,null,0,0.0,2,null,null,153931.86,null,null,null,null,null
15610141,Palerma,599,France,Male,null,9,81668.67,1,null,null,153699.11,null,null,null,null,null
15610167,Hsiung,761,Spain,Male,null,3,133436.52,1,null,null,199409.19,null,null,null,null,0
15610371,Chinwemma,597,France,Female,null,6,0.0,2,null,null,48226.1,null,null,null,null,0
15610457,Berry,641,Spain,Female,null,2,141756.82,1,null,null,90905.26,null,null,null,null,0
15610687,Onyemere,585,France,Male,null,7,0.0,2,null,null,177822.01,null,null,null,null,null
15610922,Trevisani,708,France,Male,null,3,0.0,2,null,null,136049.51,null,null,null,null,0
15610988,Genovesi,676,France,Female,null,3,80927.55,1,null,null,91942.4,null,null,null,null,null
15611023,Tuan,585,France,Female,null,9,0.0,1,null,null,155841.54,null,null,null,null,1
15611051,T'an,577,Spain,Male,null,7,136812.79,1,null,null,183617.87,null,null,null,null,null
15611275,Palerma,599,France,Male,null,1,129499.55,1,null,null,71233.0,null,null,null,null,null
15611974,Ozerova,526,France,Male,null,1,129305.88,1,null,null,105715.02,null,null,null,null,null
15611985,P'eng,613,France,Female,null,8,145988.11,1,null,null,944.81,null,null,null,null,0
15611986,Palerma,635,Germany,Male,null,8,149961.36,2,null,null,171442.38,null,null,null,null,null
15612013,Nwankwo,741,Germany,Male,null,1,113348.56,1,null,null,184866.21,null,null,null,null,null
15612094,Ozerova,608,France,Female,null,1,0.0,2,null,null,179844.79,null,null,null,null,0
15612363,Chukwujamuike,716,Spain,Male,null,9,0.0,1,null,null,38270.16,null,null,null,null,0
15612398,Tung,571,Germany,Male,null,9,139561.55,2,null,null,64872.33,null,null,null,null,null
15613451,Chigozie,596,France,Female,null,4,0.0,2,null,null,28806.32,null,null,null,null,null
15613774,Nwankwo,691,France,Male,null,2,0.0,2,null,null,149575.59,null,null,null,null,0
15614337,Ibezimako,652,Germany,Male,null,5,120170.88,1,null,null,70550.96,null,null,null,null,0
15614366,Lo Duca,662,Germany,Female,null,5,129646.79,1,null,null,162865.53,null,null,null,null,1
15614397,Shih,527,Germany,Female,null,1,112803.76,2,null,null,173840.67,null,null,null,null,0
15614693,Macvitie,738,France,Male,null,7,0.0,2,null,null,130404.53,null,null,null,null,0
15615090,Ngozichukwuka,645,France,Male,null,6,0.0,2,null,null,134964.85,null,null,null,null,null
15615185,Nucci,713,Germany,Female,null,2,92660.2,2,null,null,136592.79,null,null,null,null,0
15615443,Lo,591,France,Female,null,2,0.0,2,null,null,83087.13,null,null,null,null,null
15615757,Onyemauchechi,676,Spain,Male,null,2,0.0,2,null,null,61592.2,null,null,null,null,0
15616126,P'eng,727,France,Female,null,1,0.0,2,null,null,61324.11,null,null,null,null,0
15616402,Martin,540,Germany,Female,null,7,127258.16,1,null,null,93839.3,null,null,null,null,null
15616476,Okwudilichukwu,850,France,Male,null,7,0.0,2,null,null,113953.62,null,null,null,null,0
15616491,Genovese,752,France,Female,null,2,0.0,2,null,null,180142.42,null,null,null,null,0
15617122,Yeh,681,Germany,Female,null,1,139837.07,1,null,null,129890.78,null,null,null,null,null
15617156,Teng,581,Spain,Male,null,2,0.0,1,null,null,115916.55,null,null,null,null,0
15617168,Nnaife,670,France,Female,null,6,105663.56,1,null,null,46721.52,null,null,null,null,0
15617352,Aksakova,753,France,Female,null,6,0.0,1,null,null,173586.63,null,null,null,null,0
15617398,Ibeabuchi,666,France,Female,null,4,0.0,2,null,null,90921.35,null,null,null,null,0
15617696,Su,710,Spain,Female,null,5,0.0,2,null,null,113926.31,null,null,null,null,null
15617962,Y?,773,Spain,Male,null,5,0.0,2,null,null,92865.57,null,null,null,null,0
15618281,Maclean,655,France,Male,null,1,72594.0,1,null,null,176713.73,null,null,null,null,null
15620203,Baresi,845,France,Female,null,3,171183.9,1,null,null,181710.74,null,null,null,null,null
15620377,Chizuoke,558,Germany,Female,null,4,117438.92,1,null,null,55775.84,null,null,null,null,null
15620893,T'ien,757,France,Male,null,2,0.0,1,null,null,147045.81,null,null,null,null,1
15621024,Chia,530,Spain,Male,null,5,0.0,2,null,null,51887.34,null,null,null,null,null
15621148,Y?,597,Spain,Male,null,7,0.0,1,null,null,72835.56,null,null,null,null,null
15621218,Cremonesi,681,France,Female,null,7,93616.35,1,null,null,151325.38,null,null,null,null,0
15621257,Chia,717,Spain,Male,null,2,101736.77,1,null,null,49828.84,null,null,null,null,null
15621311,Dyer,742,France,Male,null,7,174790.13,1,null,null,92567.41,null,null,null,null,null
15621359,H?,667,Spain,Female,null,7,0.0,2,null,null,159894.4,null,null,null,null,null
15621473,Cavenagh,619,Germany,Female,null,4,92476.23,1,null,null,166526.16,null,null,null,null,null
15621514,Maclean,646,Spain,Female,null,6,127512.56,1,null,null,199478.33,null,null,null,null,1
15621523,Fiorentino,741,France,Female,null,4,0.0,2,null,null,179861.87,null,null,null,null,0
15621557,Udinese,731,France,Female,null,6,0.0,2,null,null,111359.98,null,null,null,null,0
15621622,Lu,705,France,Male,null,10,118546.6,2,null,null,51587.8,null,null,null,null,0
15621633,Calabrese,773,Germany,Male,null,2,106439.36,1,null,null,119374.75,null,null,null,null,0
15621683,Chizoba,741,Germany,Female,null,6,125013.96,1,null,null,74916.9,null,null,null,null,null
15621691,T'ao,701,Germany,Male,null,3,138456.02,2,null,null,179093.41,null,null,null,null,0
15621714,Chiu,662,Spain,Female,null,8,152303.8,1,null,null,110560.14,null,null,null,null,0
15621753,Tuan,792,France,Male,null,5,0.0,2,null,null,125870.2,null,null,null,null,0
15621813,Onyekachi,611,France,Female,null,9,0.0,2,null,null,51553.94,null,null,null,null,0
15622007,Yefimov,756,Germany,Female,null,2,71843.9,2,null,null,5983.4,null,null,null,null,null
15622010,Aitken,678,France,Female,null,6,0.0,2,null,null,111590.35,null,null,null,null,0
15622350,Y?an,587,France,Male,null,0,129740.2,2,null,null,78877.29,null,null,null,null,0
15622429,Lai,637,France,Male,null,9,0.0,2,null,null,102525.49,null,null,null,null,null
15622435,Ogochukwu,513,Germany,Male,null,10,141806.13,1,null,null,119890.67,null,null,null,null,0
15622447,Chiemeka,611,France,Male,null,0,0.0,2,null,null,25885.72,null,null,null,null,null
15622463,Chidubem,850,Spain,Male,null,8,0.0,2,null,null,147797.54,null,null,null,null,0
15622469,Y?,661,France,Male,null,2,0.0,2,null,null,180329.67,null,null,null,null,0
15622526,McIntyre,565,France,Male,null,3,0.0,1,null,null,171037.63,null,null,null,null,null
15622570,Lucciano,732,France,Female,null,6,145295.62,1,null,null,82906.68,null,null,null,null,0
15622599,Piazza,738,Germany,Male,null,1,141914.07,2,null,null,126864.2,null,null,null,null,0
15623195,Chukwueloka,588,France,Male,null,7,145874.64,1,null,null,149525.34,null,null,null,null,0
15623596,Palerma,694,Spain,Male,null,6,101090.23,1,null,null,171490.66,null,null,null,null,0
15624269,Chu,635,Germany,Female,null,8,133436.58,1,null,null,133086.45,null,null,null,null,1
15624339,Hsia,547,France,Female,null,7,0.0,2,null,null,52462.13,null,null,null,null,0
15624341,Zikoranaudodimma,713,Spain,Female,null,3,70541.05,1,null,null,199255.35,null,null,null,null,0
15624357,Kenechukwu,662,Germany,Male,null,2,117411.55,1,null,null,82422.35,null,null,null,null,0
15624666,Zhirov,737,France,Male,null,4,84468.67,1,null,null,102799.13,null,null,null,null,null
15624778,Palerma,611,Spain,Male,null,7,0.0,1,null,null,71173.64,null,null,null,null,1
15625032,Nwora,544,France,Male,null,1,0.0,2,null,null,27448.31,null,null,null,null,0
15625042,McGregor,607,France,Female,null,4,0.0,1,null,null,147553.07,null,null,null,null,1
15625068,Chia,615,Germany,Male,null,9,114415.56,1,null,null,152393.59,null,null,null,null,1
15625144,Fiorentini,556,Germany,Female,null,5,109362.36,1,null,null,186825.73,null,null,null,null,null
15625474,Lu,687,France,Male,null,9,0.0,2,null,null,116537.96,null,null,null,null,null
15625491,Iweobiegbulam,581,France,Female,null,3,0.0,1,null,null,167984.72,null,null,null,null,1
15625495,Pagnotto,599,Germany,Male,null,2,144874.42,2,null,null,168815.22,null,null,null,null,0
15625507,Ts'ui,584,Spain,Female,null,5,0.0,2,null,null,38276.84,null,null,null,null,null
15625676,Chidiebere,701,Spain,Female,null,2,129824.4,1,null,null,51358.37,null,null,null,null,0
15625695,H?,704,France,Male,null,9,0.0,2,null,null,182784.81,null,null,null,null,0
15625776,T'ien,725,France,Female,null,7,103379.16,1,null,null,51572.57,null,null,null,null,1
15625906,Y?an,604,France,Male,null,9,0.0,2,null,null,105525.65,null,null,null,null,null
15625946,Lai,644,Spain,Female,null,7,0.0,2,null,null,134780.51,null,null,null,null,0
15625948,Lucchesi,735,France,Female,null,3,0.0,2,null,null,103716.96,null,null,null,null,0
15625963,P'eng,663,France,Female,null,1,0.0,2,null,null,109291.55,null,null,null,null,0
15626186,Ejikemeifeuwa,737,France,Male,null,5,0.0,2,null,null,77976.68,null,null,null,null,0
15626478,Chikezie,627,France,Male,null,2,123086.43,1,null,null,81405.0,null,null,null,null,0
15627180,Kao,705,France,Female,null,6,0.0,1,null,null,159254.27,null,null,null,null,0
15627201,Smith,579,France,Female,null,7,101140.76,1,null,null,6076.43,null,null,null,null,null
15627811,Trevisani,543,France,Male,null,10,0.0,1,null,null,93716.17,null,null,null,null,1
15627815,Zito,716,Spain,Male,null,3,0.0,1,null,null,181204.71,null,null,null,null,null
15627841,Ukaegbunam,667,France,Male,null,10,0.0,2,null,null,126825.05,null,null,null,null,0
15628116,Goliwe,569,Germany,Female,null,6,119787.96,1,null,null,83073.32,null,null,null,null,null
15628180,Chimaobim,745,Spain,Female,null,7,104833.41,3,null,null,94815.09,null,null,null,null,1
15628296,K'ung,461,France,Female,null,2,0.0,2,null,null,82870.93,null,null,null,null,null
15628305,Onyemauchechukwu,589,France,Female,null,1,0.0,2,null,null,126726.33,null,null,null,null,0
15628881,Sharpe,646,France,Female,null,7,0.0,2,null,null,93251.42,null,null,null,null,0
15629008,Chukwudi,639,Germany,Male,null,5,102530.27,1,null,null,167087.07,null,null,null,null,1
15629140,Onyeorulu,661,France,Female,null,4,0.0,2,null,null,67431.28,null,null,null,null,null
15629155,Lai,602,Germany,Male,null,5,150679.22,2,null,null,66929.41,null,null,null,null,0
15629303,Walker,587,France,Female,null,1,95010.92,2,null,null,96657.48,null,null,null,null,0
15629377,Onwuamaeze,577,France,Male,null,8,0.0,1,null,null,120830.94,null,null,null,null,0
15629586,K?,646,France,Female,null,1,0.0,2,null,null,113881.75,null,null,null,null,0
15630103,Chien,696,Germany,Male,null,8,141604.64,1,null,null,176580.78,null,null,null,null,1
15631021,Pisano,838,France,Male,null,9,0.0,2,null,null,113048.59,null,null,null,null,null
15631047,Chinedum,516,France,Female,null,2,138032.15,1,null,null,181224.56,null,null,null,null,0
15631081,Okoli,510,France,Male,null,3,130142.79,1,null,null,53477.76,null,null,null,null,0
15631140,Nwabugwu,587,Spain,Female,null,3,0.0,1,null,null,179861.86,null,null,null,null,null
15631160,Scott,669,Spain,Female,null,9,0.0,1,null,null,194998.97,null,null,null,null,0
15631245,Lo,671,France,Male,null,6,0.0,2,null,null,182865.87,null,null,null,null,null
15631261,Fiorentino,642,France,Male,null,1,0.0,2,null,null,198182.05,null,null,null,null,0
15631287,Tuan,651,Germany,Female,null,2,105961.6,2,null,null,107811.02,null,null,null,null,null
15631334,Maclean,558,Spain,Male,null,6,0.0,2,null,null,183566.78,null,null,null,null,null
15631358,Trevisani,554,France,Male,null,4,0.0,2,null,null,59129.46,null,null,null,null,null
